logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Rua Cícero Pinto,,Lagoa Nova,Natal,RN,59054-460,-35.2208671,-5.8137215
Rua Córdoba,,Felipe Camarão,Natal,RN,59072-080,-35.2476782,-5.8232418
Rua Cônego Deoclides Diniz,,Planalto,Natal,RN,59073-254,-35.255071,-5.8598923
Rua Cônego Leão Fernandes,,Tirol,Natal,RN,59020-092,-35.1983549,-5.7891148
Rua Cônego Leão Fernandes,,Petrópolis,Natal,RN,59020-060,-35.1983549,-5.7891148
Rua Cônego Luiz Wanderley,,Lagoa Nova,Natal,RN,59054-620,-35.2172267,-5.8094925
Rua Cônego Monte,71,Alecrim,Natal,RN,59040-430,-35.2256172,-5.7976575
Rua Cônego Monte,73,Alecrim,Natal,RN,59037-170,-35.2256172,-5.7976575
Rua Cônsul Manoel Alves Afonso,,Pajuçara,Natal,RN,59132-210,-35.2391638,-5.7323478
Rua Dalila Januário do Nascimento,,Redinha,Natal,RN,59122-620,-35.2053393,-5.750618
Rua Dallas,,Lagoa Azul,Natal,RN,59129-480,-35.2679949,-5.7391905
Rua Daniele Soares,,Nossa Senhora da Apresentação,Natal,RN,59114-319,-35.2650334,-5.759425
Rua Dantas Barreto,,Cidade Nova,Natal,RN,59072-590,-35.2392625,-5.8320255
Travessa Degraus do Saber,,Igapó,Natal,RN,59104-251,-35.2588085,-5.7698382
2ª Travessa Delmiro Gouveia,,Neópolis,Natal,RN,59086-012,-35.2070361,-5.8622619
Rua Delmiro Gouveia,,Neópolis,Natal,RN,59086-010,-35.2052612,-5.8627955
Travessa Delmiro Gouveia,,Neópolis,Natal,RN,59086-011,-35.2070361,-5.8622619
Rua Demário Góis,,Pajuçara,Natal,RN,59133-355,-35.2305901,-5.7346296
Rua Demócrito de Souza Paiva,,Lagoa Nova,Natal,RN,59062-440,-35.2206827,-5.8197113
Avenida Deodoro da Fonseca,404,Ribeira,Natal,RN,59012-600,-35.2021238,-5.7816648
Avenida Deodoro da Fonseca,715,Tirol,Natal,RN,59020-600,-35.2043313,-5.787797
Avenida Deodoro da Fonseca,490,Cidade Alta,Natal,RN,59025-600,-35.2027124,-5.7832
Avenida Deodoro da Fonseca,331,Petrópolis,Natal,RN,59012-240,-35.2020143,-5.7817281
Avenida Deodoro da Fonseca,463,Petrópolis,Natal,RN,59020-025,-35.2020143,-5.7817281
Avenida Deodoro da Fonseca,704,Cidade Alta,Natal,RN,59025-145,-35.2027124,-5.7832
Avenida Deodoro da Fonseca,836,Cidade Alta,Natal,RN,59025-225,-35.2027124,-5.7832
Avenida Deodoro da Fonseca,837,Cidade Alta,Natal,RN,59025-235,-35.2027124,-5.7832
Rua Deputada Maria do Céu Pereira Fernandes,,Pajuçara,Natal,RN,59122-338,-35.2267248,-5.7422481
Avenida Deputado Antônio Florêncio de Queiroz,,Ponta Negra,Natal,RN,59092-500,-35.1784683,-5.8941242
Rua Deputado Djalma Marinho,,Lagoa Azul,Natal,RN,59138-616,-35.26037,-5.7275589
Rua Deputado Jessé Freire,,Nossa Senhora da Apresentação,Natal,RN,59114-197,-35.2808131,-5.7344494
Rua Deputado Joaquim Câmara,,Tirol,Natal,RN,59015-270,-35.2013299,-5.8089758
Rua Deputado Joaquim Inácio de Carvalho Neto,,Nossa Senhora da Apresentação,Natal,RN,59115-695,-35.2703959,-5.742933
Rua Deputado Marcílio Furtado,,Pitimbu,Natal,RN,59069-470,-35.2408258,-5.8479853
Rua Desembargador Adauto Maia,,Lagoa Nova,Natal,RN,59054-480,-35.2189124,-5.8159576
Rua Desembargador Antônio Soares,,Tirol,Natal,RN,59022-170,-35.2036831,-5.8057113
Rua Desembargador Benício Filho,,Petrópolis,Natal,RN,59014-470,-35.1933704,-5.7877935
Rua Desembargador Benício Filho,,Mãe Luiza,Natal,RN,59014-203,-35.1933704,-5.7877935
Rua Desembargador Carlos Augusto,,Lagoa Nova,Natal,RN,59056-230,-35.2053793,-5.8174708
Rua Desembargador Dionísio Filgueira,,Petrópolis,Natal,RN,59014-020,-35.1952989,-5.7843412
Rua Desembargador Dionísio Filgueira,,Areia Preta,Natal,RN,59014-078,-35.1952741,-5.7843468
Rua Desembargador Felipe Guerra,,Barro Vermelho,Natal,RN,59030-530,-35.2096783,-5.8002686
Avenida Desembargador Francisco de Assis Martins,,Nossa Senhora da Apresentação,Natal,RN,59115-700,-35.2726471,-5.7439676
Travessa Desembargador Francisco de Assis Martins,,Nossa Senhora da Apresentação,Natal,RN,59114-705,-35.2726471,-5.7439676
Rua Desembargador Hemetério Fernandes,,Tirol,Natal,RN,59015-110,-35.1982132,-5.7997869
Rua Desembargador Jaime Jenner de Aquino,,Ponta Negra,Natal,RN,59090-710,-35.1771685,-5.8843126
Rua Desembargador José Gomes da Costa,,Capim Macio,Natal,RN,59082-140,-35.1963389,-5.8637073
Rua Desembargador João Dantas Sales,,Lagoa Nova,Natal,RN,59056-220,-35.2054752,-5.8167368
Rua Desembargador Lemos Filho,,Rocas,Natal,RN,59010-260,-35.1990245,-5.7749789
Rua Desembargador Lins Bahia,,Rocas,Natal,RN,59010-190,-35.1979623,-5.7790591
Rua Desembargador Lins Bahia,,Praia do Meio,Natal,RN,59010-123,-35.1979623,-5.7790591
Rua Desembargador Montenegro,,Barro Vermelho,Natal,RN,59022-640,-35.2059042,-5.8021746
Rua Desembargador Oscar Siqueira,,Alecrim,Natal,RN,59037-630,-35.2176551,-5.8012801
Rua Desembargador Régulo Tinoco,,Tirol,Natal,RN,59022-450,-35.2085597,-5.8001724
Rua Desembargador Régulo Tinoco,,Barro Vermelho,Natal,RN,59022-080,-35.2085597,-5.8001724
Rua Desembargador Silvino Bezerra Neto,,Lagoa Nova,Natal,RN,59077-040,-35.2083638,-5.8392297
Rua Desembargador Silvério Soares,,Tirol,Natal,RN,59014-610,-35.1978349,-5.7956616
Rua Desembargador Sinval Moreira Dias,99998,Lagoa Nova,Natal,RN,59056-310,-35.2029476,-5.8209424
Rua Desembargador Sinval Moreira Dias,1,Nova Descoberta,Natal,RN,59075-340,-35.2029476,-5.8209424
Travessa Desembargador Sinval Moreira Dias,,Nova Descoberta,Natal,RN,59075-251,-35.1964805,-5.8220688
Rua Desembargador Tomaz Salustino,,Lagoa Nova,Natal,RN,59076-770,-35.2102057,-5.8341284
Rua Desembargador Virgílio Dantas,,Barro Vermelho,Natal,RN,59020-560,-35.2057237,-5.8012712
Rua Desembargador Virgílio Dantas,,Tirol,Natal,RN,59020-658,-35.2043107,-5.8017996
Rua Desportista Adriano Rocha,,Planalto,Natal,RN,59073-103,-35.259652,-5.8531533
Rua Desportista Arlindo Ferreira da Silva,,Neópolis,Natal,RN,59080-680,-35.2082224,-5.8614674
Rua Desportista Arthur Veiga,,Planalto,Natal,RN,59073-109,-35.2604691,-5.8535582
Rua Desportista Domício Bezerra das Neves,,Pajuçara,Natal,RN,59132-160,-35.2382062,-5.7308519
Rua Desportista Francisco Gomes,,Candelária,Natal,RN,59064-270,-35.2257832,-5.8301017
Rua Desportista Francisco Lamas,,Pajuçara,Natal,RN,59132-080,-35.2364521,-5.7280283
Rua Desportista Jeremias Pinheiro da Câmara Filho,,Ponta Negra,Natal,RN,59091-250,-35.1998728,-5.8799135
Rua Desportista Jeremias Pinheiro da Câmara Filho s/n,,Ponta Negra,Natal,RN,59094-901,-35.1998728,-5.8799135
Rua Desportista José Augusto de Freitas,,Pajuçara,Natal,RN,59133-400,-35.2264446,-5.7453072
Rua Desportista José Leão de Oliveira,,Ponta Negra,Natal,RN,59090-155,-35.1766708,-5.876058
Rua Desportista Manoel Leonardo Nogueira,,Pajuçara,Natal,RN,59132-090,-35.2366465,-5.7283299
Rua Desportista Raimundo Nonato Pereira,,Pajuçara,Natal,RN,59133-315,-35.2261967,-5.7426542
Rua Deus é Amor,,Redinha,Natal,RN,59122-308,-35.2246648,-5.7519503
Rua Dezessete de Março,,Pajuçara,Natal,RN,59125-250,-35.2387977,-5.7256717
Rua Diadema,,Lagoa Azul,Natal,RN,59136-320,-35.2517997,-5.7246029
Rua Diamante Negro,,Redinha,Natal,RN,59122-630,-35.2251291,-5.7539953
Rua Diamantina,,Neópolis,Natal,RN,59088-200,-35.2057573,-5.8729264
Rua Dianópolis,,Nossa Senhora da Apresentação,Natal,RN,59115-550,-35.2800267,-5.756131
Rua Dianópolis,,Nossa Senhora da Apresentação,Natal,RN,59115-020,-35.2800267,-5.756131
Rua Dias D'Ávila,,Potengi,Natal,RN,59120-150,-35.2482743,-5.7566494
Rua Diego Góis,,Pajuçara,Natal,RN,59133-323,-35.2316925,-5.7326747
Rua Dinarte Mariz Neto,,Nova Descoberta,Natal,RN,59075-360,-35.2000324,-5.8248457
Rua Dionísio Lopes,,Nossa Senhora da Apresentação,Natal,RN,59114-090,-35.266234,-5.7564025
Travessa Dionísio Lopes,,Nossa Senhora da Apresentação,Natal,RN,59114-096,-35.2684019,-5.7575747
Rua Dircinha Batista,,Pajuçara,Natal,RN,59132-800,-35.2400503,-5.7358906
Rua Distribuidor José Fernandes,,Dix-Sept Rosado,Natal,RN,59054-207,-35.2229749,-5.8099086
Rua Distrito Federal,,Lagoa Nova,Natal,RN,59075-170,-35.2045137,-5.8272222
Rua Divinolândia,,Pitimbu,Natal,RN,59068-680,-35.2366613,-5.8564132
Rua Divinópolis,,Neópolis,Natal,RN,59084-300,-35.2036311,-5.8685921
Rua Divinópolis,,Neópolis,Natal,RN,59088-300,-35.2036311,-5.8685921
Travessa Divinópolis,,Neópolis,Natal,RN,59088-302,-35.2035991,-5.8714557
Rua Divisa Alegre,,Nossa Senhora da Apresentação,Natal,RN,59114-345,-35.2853595,-5.7382338
Rua Dix-Huit Rosado,,Nossa Senhora da Apresentação,Natal,RN,59114-126,-35.2760375,-5.7359106
Rua Djalma Maranhão,,Nova Descoberta,Natal,RN,59075-290,-35.2023451,-5.8306717
Rua Djalma Maranhão,,Lagoa Nova,Natal,RN,59076-305,-35.2023451,-5.8306717
Rua Djalma Moura,,Nossa Senhora da Apresentação,Natal,RN,59115-551,-35.2739234,-5.7512685
Travessa Dois Irmãos,,Barro Vermelho,Natal,RN,59022-520,-35.2050178,-5.8003614
Rua Dois Riachos,,Nossa Senhora da Apresentação,Natal,RN,59115-340,-35.281392,-5.756127
Rua Dolores Duran,,Pajuçara,Natal,RN,59132-740,-35.2400503,-5.7358906
9ª Travessa Dom Antônio de Almeida Lustosa,,Planalto,Natal,RN,59073-291,-35.2629231,-5.8566048
Rua Dom Antônio de Almeida Lustosa,,Planalto,Natal,RN,59073-110,-35.2552824,-5.8526427
Travessa Dom Antônio de Almeida Lustosa,,Planalto,Natal,RN,59073-112,-35.2624991,-5.8563869
Rua Dom Bosco,,Redinha,Natal,RN,59122-485,-35.2270881,-5.7504072
Rua Dom Expedito,,Candelária,Natal,RN,59065-410,-35.2218021,-5.8390557
Rua Dom Joaquim de Almeida,,Lagoa Nova,Natal,RN,59056-140,-35.2010277,-5.8157745
Rua Dom José Pereira Alves,,Petrópolis,Natal,RN,59014-450,-35.1947287,-5.7871913
Rua Dom José Tomaz,,Tirol,Natal,RN,59022-250,-35.2050354,-5.8053683
Travessa Dom José Tomaz,,Tirol,Natal,RN,59022-255,-35.2049774,-5.8035299
Rua Dom Pedro I,,Lagoa Azul,Natal,RN,59129-750,-35.2562454,-5.7380203
Praça Dom Vital,,Cidade Alta,Natal,RN,59025-380,-35.2090034,-5.7835882
Rua Domingos Amado,,Candelária,Natal,RN,59065-470,-35.2203903,-5.8352279
Rua Domingos Sávio,,Ribeira,Natal,RN,59012-490,-35.2029714,-5.782124
Rua Dona Maria Câmara,,Capim Macio,Natal,RN,59082-430,-35.1967089,-5.862457
Rua Doutor Abelardo Calafange,,Nova Descoberta,Natal,RN,59056-480,-35.1988274,-5.8212284
Rua Doutor Aldo Fernandes,,Candelária,Natal,RN,59066-200,-35.2156342,-5.8554738
Rua Doutor Alexander Fleming,,Capim Macio,Natal,RN,59082-020,-35.2042648,-5.8559728
Rua Doutor Alfredo Lira,,Alecrim,Natal,RN,59035-570,-35.2238865,-5.8017674
Rua Doutor Aloysio de Castro,,Pitimbu,Natal,RN,59069-220,-35.2428525,-5.8448148
Rua Doutor Amaro Ienaga,,Pajuçara,Natal,RN,59131-510,-35.2282784,-5.7474892
Rua Doutor Antônio Freire,,Lagoa Nova,Natal,RN,59054-430,-35.2213782,-5.8134881
Rua Doutor Antônio Pereira de Macedo,,Ponta Negra,Natal,RN,59090-514,-35.1755539,-5.8874995
Rua Doutor Antônio Pinto de Medeiros,,Quintas,Natal,RN,59050-010,-35.2381537,-5.801272
Rua Doutor Antônio Severiano da Câmara,,Lagoa Nova,Natal,RN,59062-360,-35.2224341,-5.8165335
Rua Doutor Antônio de Souza,,Igapó,Natal,RN,59104-360,-35.250195,-5.774754
Rua Doutor Arnaldo Vieira de Carvalho,,Pajuçara,Natal,RN,59131-320,-35.2456386,-5.7233459
Rua Doutor Augusto Cesino Monteiro de Medeiros,,Potengi,Natal,RN,59120-635,-35.2392647,-5.7526008
Rua Doutor Barata,,Ribeira,Natal,RN,59012-370,-35.2060484,-5.7780975
Rua Doutor Carlos Passos,,Tirol,Natal,RN,59015-310,-35.2003589,-5.8123406
Rua Doutor Carneiro Ribeiro,,Pajuçara,Natal,RN,59131-830,-35.2454348,-5.7354362
Rua Doutor Clóvis Gentile,,Candelária,Natal,RN,59066-830,-35.223434,-5.8471264
Rua Doutor Cussy Júnior,,Lagoa Nova,Natal,RN,59056-050,-35.207014,-5.8135031
Rua Doutor César Cabral,,Candelária,Natal,RN,59064-285,-35.2313562,-5.8345887
Rua Doutor César Cabral,,Cidade Nova,Natal,RN,59072-852,-35.2313562,-5.8345887
Rua Doutor Dalton Cunha,,Candelária,Natal,RN,59066-150,-35.2126428,-5.8493262
Rua Doutor Elói de Souza,,Alecrim,Natal,RN,59037-580,-35.2184343,-5.8021085
Rua Doutor Emílio Salem,,Lagoa Nova,Natal,RN,59054-525,-35.2162164,-5.8171078
Rua Doutor Ernane Cicco,,Barro Vermelho,Natal,RN,59030-360,-35.2106662,-5.7955121
Rua Doutor Euclides da Cunha,,Pitimbu,Natal,RN,59069-400,-35.2411227,-5.8507611
Rua Doutor Ewerton Dantas Cortez,,Tirol,Natal,RN,59020-620,-35.2038977,-5.8041914
Rua Doutor Ferreirinha de Lima,,Lagoa Azul,Natal,RN,59138-621,-35.2605852,-5.7247884
Rua Doutor Francisco Ivo Trindade,,Lagoa Nova,Natal,RN,59076-710,-35.2082697,-5.834452
Rua Doutor Francisco Leite de Carvalho,,Lagoa Nova,Natal,RN,59062-420,-35.2216992,-5.8168109
Rua Doutor Francisco Sá,,Pitimbu,Natal,RN,59069-080,-35.2441709,-5.8450862
Travessa Doutor Galdino Bisneto,,Lagoa Azul,Natal,RN,59139-436,-35.2683891,-5.7296696
Rua Doutor Galdino Bisneto dos Santos Lima,,Lagoa Azul,Natal,RN,59139-435,-35.268086,-5.7298418
Rua Doutor Guilherme de Almeida,,Pajuçara,Natal,RN,59131-150,-35.2463347,-5.7298137
Rua Doutor Heitor Carrilho,,Cidade Alta,Natal,RN,59025-320,-35.2081913,-5.7870163
Rua Doutor Hernani Hugo Gomes,,Capim Macio,Natal,RN,59082-270,-35.1870082,-5.8651595
Rua Doutor Horácio,,Lagoa Nova,Natal,RN,59054-640,-35.2152187,-5.8134502
Rua Doutor Israel Nunes,397,Tirol,Natal,RN,59015-360,-35.1988763,-5.8150653
Rua Doutor Israel Nunes,399,Nova Descoberta,Natal,RN,59056-370,-35.1988763,-5.8150653
Rua Doutor Jacob Wolfson,,Tirol,Natal,RN,59020-070,-35.1989352,-5.7889749
Rua Doutor Jonas de Oliveira Leite,,Nossa Senhora de Nazaré,Natal,RN,59060-510,-35.2289513,-5.8224592
Rua Doutor José Augusto Bezerra de Medeiros,,Areia Preta,Natal,RN,59014-075,-35.191055,-5.7836287
Rua Doutor José Augusto Bezerra de Medeiros,,Praia do Meio,Natal,RN,59010-003,-35.191055,-5.7836287
Rua Doutor José Bezerra,,Barro Vermelho,Natal,RN,59022-120,-35.2077241,-5.8004957
Rua Doutor José Borges,,Lagoa Nova,Natal,RN,59056-040,-35.2067885,-5.8129095
Avenida Doutor José Francisco da Silva,,Potengi,Natal,RN,59108-500,-35.2584958,-5.7601866
Travessa Doutor José Francisco da Silva,,Potengi,Natal,RN,59108-505,-35.262222,-5.7581764
Rua Doutor José Garcia da Rocha,,Lagoa Seca,Natal,RN,59031-010,-35.2119414,-5.8028686
Rua Doutor José Gonçalves,,Lagoa Nova,Natal,RN,59056-570,-35.2067885,-5.8129095
Rua Doutor José Inácio de Carvalho,,Tirol,Natal,RN,59020-420,-35.2014217,-5.797491
Rua Doutor José Neves,,Bom Pastor,Natal,RN,59052-050,-35.232004,-5.8059837
Rua Doutor José Neves,,Quintas,Natal,RN,59050-185,-35.232004,-5.8059837
Rua Doutor José Pedro Bezerra,,Pitimbu,Natal,RN,59066-310,-35.222044,-5.8622869
Rua Doutor José Tavares da Silva,,Candelária,Natal,RN,59066-260,-35.2200826,-5.8551723
Rua Doutor João Abdon da Silva,,Lagoa Nova,Natal,RN,59063-110,-35.2213614,-5.8216558
Rua Doutor João Chaves,,Tirol,Natal,RN,59020-310,-35.2010664,-5.7982802
Rua Doutor João Dutra,,Tirol,Natal,RN,59015-400,-35.1976727,-5.8131812
Rua Doutor João Machado,,Alecrim,Natal,RN,59037-620,-35.2178818,-5.8014667
Avenida Doutor João Medeiros Filho,871,Igapó,Natal,RN,59104-200,-35.2547521,-5.7687063
Avenida Doutor João Medeiros Filho,1507,Potengi,Natal,RN,59108-200,-35.2465224,-5.7591345
Avenida Doutor João Medeiros Filho,2573,Potengi,Natal,RN,59110-200,-35.2465224,-5.7591345
Avenida Doutor João Medeiros Filho,5215,Pajuçara,Natal,RN,59122-518,-35.224127,-5.7455295
Avenida Doutor João Medeiros Filho,4162,Redinha,Natal,RN,59122-200,-35.2144899,-5.7453984
Avenida Doutor João Medeiros Filho,6492,Redinha,Natal,RN,59122-610,-35.2144899,-5.7453984
Avenida Doutor João Medeiros Filho,6483,Pajuçara,Natal,RN,59122-770,-35.224127,-5.7455295
Avenida Doutor João Medeiros Filho,4223,Pajuçara,Natal,RN,59122-365,-35.224127,-5.7455295
Avenida Doutor João Medeiros Filho,800,Igapó,Natal,RN,59104-095,-35.2547521,-5.7687063
Avenida Doutor João Medeiros Filho,1326,Potengi,Natal,RN,59108-550,-35.2465224,-5.7591345
Avenida Doutor João Medeiros Filho,1942,Potengi,Natal,RN,59110-720,-35.2465224,-5.7591345
Avenida Doutor João Medeiros Filho,2876,Potengi,Natal,RN,59120-555,-35.2465224,-5.7591345
Avenida Doutor João Medeiros Filho,3373,Potengi,Natal,RN,59120-200,-35.2465224,-5.7591345
Avenida Doutor João Medeiros Filho,5172,Redinha,Natal,RN,59122-468,-35.2144899,-5.7453984
Avenida Doutor João Medeiros Filho,7241,Redinha,Natal,RN,59122-005,-35.2144899,-5.7453984
Rua Doutor João Tinoco Filho,,Neópolis,Natal,RN,59084-180,-35.2016925,-5.8669998
Avenida Doutor Juliano Moreira,,Pajuçara,Natal,RN,59131-430,-35.2430543,-5.7277334
Rua Doutor Júlio Mesquita,,Pajuçara,Natal,RN,59131-420,-35.2427244,-5.7237075
Rua Doutor Júlio de Castilho,,Pitimbu,Natal,RN,59069-550,-35.2421296,-5.8501583
Rua Doutor Lauro Pinto,,Candelária,Natal,RN,59064-250,-35.2251711,-5.8284023
Rua Doutor Lauro Pinto,,Lagoa Nova,Natal,RN,59064-165,-35.2251711,-5.8284023
Rua Doutor Luiz Antônio,,Alecrim,Natal,RN,59030-070,-35.2139882,-5.7941219
Rua Doutor Luiz Dutra,,Alecrim,Natal,RN,59040-340,-35.218243,-5.793834
Rua Doutor Luiz Felipe Câmara,,Lagoa Nova,Natal,RN,59064-200,-35.2250056,-5.8269011
Rua Doutor Manoel Augusto Bezerra de Araújo,,Ponta Negra,Natal,RN,59090-430,-35.1772289,-5.8815965
Rua Doutor Manoel Dantas,,Petrópolis,Natal,RN,59012-270,-35.2010783,-5.7810414
Travessa Doutor Manoel Dantas,,Petrópolis,Natal,RN,59012-275,-35.199687,-5.7809792
Rua Doutor Manoel da Costa Souza,,Neópolis,Natal,RN,59086-330,-35.2115579,-5.8664509
Rua Doutor Miguel Couto,,Pitimbu,Natal,RN,59069-020,-35.2436145,-5.8481518
Rua Doutor Miranda,,Rocas,Natal,RN,59010-650,-35.2013584,-5.7708266
2ª Travessa Doutor Mário Negócio,,Quintas,Natal,RN,59042-013,-35.2329685,-5.7966214
Rua Doutor Mário Negócio,,Alecrim,Natal,RN,59040-000,-35.2232467,-5.7959476
Rua Doutor Mário Negócio,,Quintas,Natal,RN,59040-480,-35.2371763,-5.7985724
Travessa Doutor Mário Negócio,,Quintas,Natal,RN,59040-011,-35.233275,-5.79654
Rua Doutor Múcio Galvão,,Barro Vermelho,Natal,RN,59022-530,-35.2061088,-5.804282
Rua Doutor Nildo Alff,,Capim Macio,Natal,RN,59082-322,-35.1872305,-5.8677946
Rua Doutor Nilo Bezerra Ramalho,,Tirol,Natal,RN,59015-300,-35.2000353,-5.8117649
Rua Doutor Nizário Gurgel,,Tirol,Natal,RN,59022-040,-35.2044593,-5.7942613
Rua Doutor Orlando de Azevedo,,Capim Macio,Natal,RN,59082-050,-35.2053207,-5.8601397
Rua Doutor Osório Tenório,,Bom Pastor,Natal,RN,59052-030,-35.2338362,-5.8074179
Rua Doutor Osório Tenório,,Quintas,Natal,RN,59050-182,-35.2338362,-5.8074179
Travessa Doutor Osório Tenório,,Quintas,Natal,RN,59052-035,-35.2348628,-5.8060532
Rua Doutor Otávio Maia,,Lagoa Nova,Natal,RN,59077-060,-35.2070315,-5.8390407
Rua Doutor Pacheco Dantas,,Lagoa Nova,Natal,RN,59056-720,-35.2202058,-5.8090809
Rua Doutor Paulo Pinto de Abreu,,Lagoa Nova,Natal,RN,59064-360,-35.2179784,-5.8280761
Rua Doutor Paulo Viveiros,,Petrópolis,Natal,RN,59012-350,-35.1957648,-5.782563
Rua Doutor Pedro Ernesto,,Pitimbu,Natal,RN,59069-240,-35.2431799,-5.8459448
2ª Travessa Doutor Pedro Lopes Cardoso,,Pajuçara,Natal,RN,59122-525,-35.2330848,-5.748271
Rua Doutor Pedro Lopes Cardoso,,Pajuçara,Natal,RN,59122-520,-35.2332149,-5.7469266
Rua Doutor Pedro Lopes Cardoso,999,Pajuçara,Natal,RN,59123-000,-35.2316031,-5.7491811
Rua Doutor Pedro Lopes Cardoso,1001,Pajuçara,Natal,RN,59122-345,-35.2316031,-5.7491811
Rua Doutor Pinto de Abreu,,Alecrim,Natal,RN,59030-030,-35.2103976,-5.7924842
Rua Doutor Plácido de Castro,,Pitimbu,Natal,RN,59069-280,-35.2416934,-5.8461502
Rua Doutor Ponciano Barbosa,,Cidade Alta,Natal,RN,59025-050,-35.2041395,-5.7850942
Rua Doutor Poty Nóbrega,,Lagoa Nova,Natal,RN,59056-180,-35.2082755,-5.8167835
Rua Doutor Quinho Chaves,,Lagoa Nova,Natal,RN,59076-670,-35.2105063,-5.833033
Rua Doutor Raimundo Correia,,Pitimbu,Natal,RN,59069-450,-35.2428251,-5.8490802
Rua Doutor Renato Dantas,,Petrópolis,Natal,RN,59014-460,-35.1940515,-5.7874906
Rua Doutor Rômulo Jorge,,Lagoa Nova,Natal,RN,59062-380,-35.2226969,-5.8173073
Rua Doutor Sebastião Zuza de Matos,,Neópolis,Natal,RN,59080-470,-35.2101799,-5.8588996
Rua Doutor Serquiz Farkatt,,Barro Vermelho,Natal,RN,59030-220,-35.2092598,-5.7929522
Avenida Doutor Solon de Miranda Galvão,,Capim Macio,Natal,RN,59078-500,-35.1972489,-5.8475144
Rua Doutor Varela Santiago,,Rocas,Natal,RN,59010-740,-35.2004541,-5.7719681
Travessa Doutor Viana,,Dix-Sept Rosado,Natal,RN,59052-360,-35.2282417,-5.8116316
Rua Doutor Vicente Farache,,Tirol,Natal,RN,59015-370,-35.19777,-5.8146198
Rua Doutor Vicente Farache,,Nova Descoberta,Natal,RN,59056-380,-35.198637,-5.81639
Travessa Doutor Vicente Farache,,Nova Descoberta,Natal,RN,59056-386,-35.1982748,-5.8154282
Rua Doutor Vicente de Carvalho,,Pajuçara,Natal,RN,59131-270,-35.2450861,-5.7271142
Rua Doutor Viriato Correia,,Pajuçara,Natal,RN,59131-060,-35.2467839,-5.7331324
Rua Doutor Zeca Passos,,Candelária,Natal,RN,59066-845,-35.2243017,-5.8560703
Rua Doutor Álvaro Navarro,,Alecrim,Natal,RN,59037-380,-35.2231628,-5.8054842
Rua Doutora Nívea Madruga,,Lagoa Nova,Natal,RN,59076-730,-35.2095904,-5.8350224
Rua Doze de Janeiro,,Potengi,Natal,RN,59120-599,-35.2359849,-5.7592452
Rua Doze de Março,,Nossa Senhora da Apresentação,Natal,RN,59115-568,-35.2727571,-5.7512405
Rua Doze de Outubro,,Bom Pastor,Natal,RN,59060-710,-35.2495179,-5.8145531
Rua Dragão do Mar,,Pajuçara,Natal,RN,59132-580,-35.2437168,-5.7305663
Travessa Dublin,,Felipe Camarão,Natal,RN,59074-126,-35.2471386,-5.8167128
Rua Dunas VI,,Pajuçara,Natal,RN,59133-266,-35.2353014,-5.7292053
Vila Duodécimo Rosado,,Tirol,Natal,RN,59015-009,-35.2005557,-5.8005301
Avenida Duque de Caxias,,Ribeira,Natal,RN,59012-200,-35.2059393,-5.7808764
Avenida Duque de Caxias,,Rocas,Natal,RN,59010-775,-35.2032137,-5.7707433
Rua Durval Porpino,,Neópolis,Natal,RN,59084-220,-35.2038486,-5.865548
Avenida Dão Silveira,,Candelária,Natal,RN,59066-180,-35.2164369,-5.8647756
Avenida Dão Silveira 4404,,Candelária,Natal,RN,59066-900,-35.2164369,-5.8647756
Avenida Dão Silveira,,Pitimbu,Natal,RN,59066-400,-35.2204245,-5.8727677
Rua Décio Fonseca,,Rocas,Natal,RN,59010-370,-35.1982522,-5.7715236
Rua Ebenézer,,Nordeste,Natal,RN,59042-290,-35.2436804,-5.7965236
Rua Edgar Barbosa,,Nova Descoberta,Natal,RN,59056-440,-35.1998,-5.8184348
Rua Edson Fialho,,Pajuçara,Natal,RN,59122-532,-35.2325617,-5.7435113
Rua Eduardo França,,Ponta Negra,Natal,RN,59090-529,-35.1718033,-5.8922495
Rua Eduardo Gomes,,Lagoa Nova,Natal,RN,59063-050,-35.2232428,-5.8208715
Rua Eduardo Gurgel,,Lagoa Nova,Natal,RN,59054-490,-35.2172965,-5.8167288
Rua Edvar Reis,,Santos Reis,Natal,RN,59010-400,-35.1956665,-5.773179
Rua Efraim Veras,,Pajuçara,Natal,RN,59133-345,-35.2331932,-5.7344054
Rua Eider Carvalho,,Nossa Senhora da Apresentação,Natal,RN,59114-249,-35.2734022,-5.7417419
Rua El Shaday,,Pajuçara,Natal,RN,59133-337,-35.2322947,-5.7366232
Rua Eldorado,,Lagoa Azul,Natal,RN,59135-340,-35.2534278,-5.7307825
Travessa Eldorado,,Nossa Senhora da Apresentação,Natal,RN,59114-107,-35.272745,-5.7577428
Rua Eletricista Elias Ferreira,,Candelária,Natal,RN,59066-050,-35.2227695,-5.846423
Rua Eleusis Magnus Lopes Cardoso,,Candelária,Natal,RN,59064-240,-35.2252825,-5.8315087
Rua Eli Galvão,,Nossa Senhora da Apresentação,Natal,RN,59115-678,-35.2786506,-5.7454094
Rua Elia Barros,,Ponta Negra,Natal,RN,59090-140,-35.178766,-5.8726633
Rua Eliane Marcelino,,Cidade da Esperança,Natal,RN,59070-610,-35.2304973,-5.8231544
Rua Elias de Souza,,Planalto,Natal,RN,59073-315,-35.2688795,-5.8530115
